Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
1216,1.0,1580,chapin_dfss_providers_2011_070212.csv,chicago public schools spencer math and science academy,214 n lavergne,60644,5346150,,,,,,,chicago public schools,austin,,,,,mr. shawn l. jackson,yes,no,no,,,,,,,,,,
1217,1.0,1581,chapin_dfss_providers_2011_070212.csv,"chicago public schools stagg, amos a.",7424 s morgan st,60621,5353565,,,,,,,chicago public schools,englewood,,,,,ms. ruth a. miller,yes,no,no,,,,,,,,,,
1218,1.0,1582,chapin_dfss_providers_2011_070212.csv,"chicago public schools stewart, graeme",4525 n kenmore,60640,5342640,,,,,,,chicago public schools,uptown,,,,,ms. patricia a. turner,yes,no,no,,,,,,,,,,
1219,1.0,1583,chapin_dfss_providers_2011_070212.csv,"chicago public schools stockton, joseph",4420 n beacon st,60640,5342450,,,,,,,chicago public schools,uptown,,,,,ms. jill besenjak,yes,no,no,,,,,,,,,,
1220,1.0,1584,chapin_dfss_providers_2011_070212.csv,"chicago public schools stowe, harriet beecher",3444 w wabansia,60647,5344175,,,,,,,chicago public schools,humboldt park,,,,,dr. charles l. kyle,yes,no,no,,,,,,,,,,
1221,1.0,1585,chapin_dfss_providers_2011_070212.csv,"chicago public schools tanner, henry o.",7350 s evans,60619,5353870,,,,,,,chicago public schools,greater grand crossing,,,,,mrs. mona t. miller,yes,no,no,,,,,,,,,,
1222,1.0,1588,chapin_dfss_providers_2011_070212.csv,"chicago public schools ward, laura s.",410 n monticello,60624,5346440,,,,,,,chicago public schools,humboldt park,,,,,ms. relanda hobbs,yes,no,no,,,,,,,,,,
1223,1.0,1589,chapin_dfss_providers_2011_070212.csv,"chicago public schools whittier, john greenleaf",1900 w 23rd st,60608,5354590,,,,,,,chicago public schools,lower west side,,,,,ms. zoila garcia,yes,no,no,,,,,,,,,,
1224,1.0,1590,chapin_dfss_providers_2011_070212.csv,"chicago public schools williams, daniel h.",2710 s dearborn,60616,5349226,,,,,,,chicago public schools,douglas,,,,,ms. lashonn graham,yes,no,no,,,,,,,,,,
1225,1.0,1592,chapin_dfss_providers_2011_070212.csv,"chicago public schools woodson south, carter g.",4414 s evans,60653,5351280,,,,,,,chicago public schools,grand boulevard,,,,,ms. renee a. thomas,yes,no,no,,,,,,,,,,
1226,1.0,1593,chapin_dfss_providers_2011_070212.csv,"chicago public schools yates, richard",1839 n richmond,60647,5344550,,,,,,,chicago public schools,logan square,,,,,mr. harry randell,yes,no,no,,,,,,,,,,
1227,1.0,1594,chapin_dfss_providers_2011_070212.csv,"chicago public schools young, ella flagg",1434 n parkside,60651,5346200,,,,,,,chicago public schools,austin,,,,,ms. crystal bell,yes,no,no,,,,,,,,,,
1228,1.0,1595,chapin_dfss_providers_2011_070212.csv,chicago public schools zapata academy,2728 s kostner ave,60623,5341390,,,,,,,chicago public schools,south lawndale,,,,,ms. ruth f. garcia,yes,no,no,,,,,,,,,,
1229,1.0,1596,chapin_dfss_providers_2011_070212.csv,chicago state university fcch-evelyn cross,724 w 116th pl,60628,4374020,,,,,,,chicago state university,west pullman,,,,,evelyn lang,no,yes,no,"5992ip(ehs collaboration enhanced home ip), 5992it(ehs enhan",,,,,,,,,
1230,1.0,1597,chapin_dfss_providers_2011_070212.csv,chicago state university fcch-latashie taiwo,8609 s ingleside,60619,4880716,,,,,,,chicago state university,chatham,,,,,evelyn lang,no,yes,no,"5971ip(ehs collaboration enhanced home ip), 5973it(child car",,,,,,,,,
1231,1.0,1599,chapin_dfss_providers_2011_070212.csv,chicago state university raise up a child,124 e 113 st,60628,7851172,,,,,,,chicago state university,roseland,,,,,,yes,yes,yes,"4138ps(child care ps center), 4134ps(hs collaboration with c",,,,,,,,,
1232,1.0,1601,chapin_dfss_providers_2011_070212.csv,chicago state university shining star early learning academy - iii,338 e 103rd st,60628,4191994,,,,,,,chicago state university,roseland,,,,,erica shirley,yes,no,no,4143ps(hs collaboration with childcare),,,,,,,,,
1233,1.0,1603,chapin_dfss_providers_2011_070212.csv,chicago state university tiny tots villa,8128 s king dr,60641,4836251,,,,,,,chicago state university,chatham,,,,,judith tyson,yes,no,yes,"4292ps(child care ps center), 4205ps(hs collaboration with c",,,,,,,,,
1234,1.0,1610,chapin_dfss_providers_2011_070212.csv,chicago youth centers just like home,301 e 79th st,60619,7830955,,,,,,,chicago youth centers,chatham,,,,,,no,no,no,,,,,,,,,,
1235,1.0,1611,chapin_dfss_providers_2011_070212.csv,chicago youth centers kids r us,7453 s vincennes,60621,8465437,,,,,,,chicago youth centers,greater grand crossing,,,,,tammy oliver,yes,no,no,,,,,,,,,,
1236,1.0,1618,chapin_dfss_providers_2011_070212.csv,chicago youth centers rachel's 2,5242 w north ave,60639,2371444,,,,,,,chicago youth centers,austin,,,,,carol quinn,yes,no,no,,,,,,,,,,
1237,1.0,1620,chapin_dfss_providers_2011_070212.csv,chicago youth centers roseland child development,461 e 111th st,60627,4684405,,,,,,,chicago youth centers,roseland,,,,,leola clay,yes,no,no,7066ps(hs collaboration with childcare & prek),,,,,,,,,
1238,1.0,1622,chapin_dfss_providers_2011_070212.csv,chinese american service league chinese american service league child dev ctr,2141 s tan court,60616,7910454,,,,,,,chinese american service league,armour square,,,,,weilian xin,yes,no,yes,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",,,,,,,,,
1239,1.0,1623,chapin_dfss_providers_2011_070212.csv,christopher house greenview,2507 n greenview,60614,4721083,,,,,,,christopher house,lincoln park,,,,,aimee washington,yes,no,no,"2681it(child care it center), 3406ps(hs collaboration with c",,,,,,,,,
1240,1.0,1624,chapin_dfss_providers_2011_070212.csv,christopher house logan square,3255 w altgeld,60647,2354073,,,,,,,christopher house,logan square,,,,,carmen velez,yes,no,yes,"4321it(child care it center), 7087ps(hs collaboration with c",,,,,,,,,
1241,1.0,1626,chapin_dfss_providers_2011_070212.csv,christopher house uptown,4701 n winthrop,60640,7694540,,,,,,,christopher house,uptown,,,,,karen ross william,yes,no,no,"2672it(child care it center), 3405ps(hs collaboration with c",,,,,,,,,
1242,1.0,1633,chapin_dfss_providers_2011_070212.csv,easter seals society of metropolitan chicago children's international academy,5850 w roosevelt rd,60644,2870808,,,,,,,easter seals society of metropolitan chicago,austin,,,,,gaby servin,yes,no,no,,,,,,,,,,
1243,1.0,1636,chapin_dfss_providers_2011_070212.csv,easter seals society of metropolitan chicago first start children's academy,4753 w washington blvd,60644,3794928,,,,,,,easter seals society of metropolitan chicago,austin,,,,,ms. cachet,yes,yes,no,,,,,,,,,,
1244,1.0,1637,chapin_dfss_providers_2011_070212.csv,easter seals society of metropolitan chicago first start children's academy south,5700 s ashland ave 1st fl,60636,2777090,,,,,,,easter seals society of metropolitan chicago,west englewood,,,,,beverly mims,no,no,no,,,,,,,,,,
1245,1.0,1638,chapin_dfss_providers_2011_070212.csv,easter seals society of metropolitan chicago fresh start day care center,6924 w north avenue,60635,4792870,,,,,,,easter seals society of metropolitan chicago,austin,,,,,claudia aguayo,yes,no,no,,,,,,,,,,
1246,1.0,1643,chapin_dfss_providers_2011_070212.csv,easter seals society of metropolitan chicago liz-ney-land #2,6010 s pulaski,60632,5828355,,,,,,,easter seals society of metropolitan chicago,west lawn,,,,,liz medrano,yes,no,no,,,,,,,,,,
1247,1.0,1651,chapin_dfss_providers_2011_070212.csv,el hogar del nino fcch-isabel guiterrez,3448 w 59th st,60623,4987085,,,,,,,el hogar del nino,gage park,,,,,,yes,yes,no,"5863ps(hs collaboration with childcare homes), 5656ip(ehs co",,,,,,,,,
1248,1.0,1652,chapin_dfss_providers_2011_070212.csv,el hogar del nino fcch-lourdes velasco,4718 s leclaire ave,60638,5822250,,,,,,,el hogar del nino,garfield ridge,,,,,,yes,yes,no,"5867ps(hs collaboration with childcare homes), 5814ip(ehs co",,,,,,,,,
1249,1.0,1653,chapin_dfss_providers_2011_070212.csv,el hogar del nino fcch-maria guzman,5548 s tripp ave,60629,7354542,,,,,,,el hogar del nino,west elsdon,,,,,,yes,yes,no,"5873ps(hs collaboration with childcare homes), 5657ip(ehs co",,,,,,,,,
1250,1.0,1654,chapin_dfss_providers_2011_070212.csv,el hogar del nino fcch-rosa lopez,4924 s keeler,60632,5818869,,,,,,,el hogar del nino,archer heights,,,,,,yes,yes,no,"5878ps(hs collaboration with childcare homes), 5659ip(ehs co",,,,,,,,,
1251,1.0,1661,chapin_dfss_providers_2011_070212.csv,el valor fcch-patricia coba,2719 s millard,60623,5222345,,,,,,,el valor,south lawndale,,,,,nina duena,no,no,no,"5991it(child care home it), 5991ps(child care home ps), 5991",,,,,,,,,
1252,1.0,1663,chapin_dfss_providers_2011_070212.csv,el valor kiddy kare learning center,4444 s kedzie,60632,2476642,,,,,,,el valor,brighton park,,,,,marina lopez,yes,no,no,,,,,,,,,,
1253,1.0,1666,chapin_dfss_providers_2011_070212.csv,el valor little kids village,2656 w 71st st,60629,7764753,,,,,,,el valor,chicago lawn,,,,,sherri thompson,yes,no,no,,,,,,,,,,
1254,1.0,1668,chapin_dfss_providers_2011_070212.csv,el valor little tykes i,1711 w 35th street,60609,2547710,,,,,,,el valor,mckinley park,,,,,sara matta,yes,no,no,,,,,,,,,,
1255,1.0,1678,chapin_dfss_providers_2011_070212.csv,el valor young scholars dev. ins.,3038 w 59th street,60629,9181944,,,,,,,el valor,gage park,,,,,elizabeth campbell,yes,no,no,,,,,,,,,,
1256,1.0,1682,chapin_dfss_providers_2011_070212.csv,erie neighborhood house erie neighborhood house - cortez sa,2510 w cortez,60622,4867161,,,,,,,erie neighborhood house,west town,,,,,amy kinney,no,no,yes,4148sa(school age (sa)),,,,,,,,,
1257,1.0,1683,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-analida sanchez site,1914 n sayre,60707,4322213,,,,,,,erie neighborhood house,austin,,,,,cynthia suarez,no,no,no,"5697ip(ehs collaboration enhanced home ip), 5700it(child car",,,,,,,,,
1258,1.0,1684,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-carmen l. vega site,3528 w pierce,60618,4322213,,,,,,,erie neighborhood house,humboldt park,,,,,cynthia suarez,no,no,no,"5702it(child care home it), 5702ps(child care home ps), 5702",,,,,,,,,
1259,1.0,1685,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-carmen martell site,3509 w pierce,60651,4322213,,,,,,,erie neighborhood house,humboldt park,,,,,cynthia saurez,no,no,no,"5692it(child care home it), 5692ps(child care home ps), 5692",,,,,,,,,
1260,1.0,1686,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-gladys lorenzo,2636 n washtenaw ave,60647,,,,,,,,erie neighborhood house,logan square,,,,,,no,yes,no,"5999ps(hs collaboration with childcare homes), 5999ip(ehs co",,,,,,,,,
1261,1.0,1687,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-iraida garriga site,2523 n parkside,60639,4322213,,,,,,,erie neighborhood house,belmont cragin,,,,,cynthia suarez,no,yes,no,"6110ip(ehs collaboration enhanced home ip), 5684it(child car",,,,,,,,,
1262,1.0,1688,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-jesus e. ramirez site,4414 n christiana,60625,4322213,,,,,,,erie neighborhood house,albany park,,,,,cynthia suarez,no,yes,no,"5966ip(ehs collaboration enhanced home ip), 5694it(child car",,,,,,,,,
1263,1.0,1689,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-lucia rubio site,5522 w newport st,60641,4322213,,,,,,,erie neighborhood house,portage park,,,,,cynthia saurez,no,yes,no,"6112ip(ehs collaboration enhanced home ip), 5695it(child car",,,,,,,,,
1264,1.0,1690,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-margarita del valle site,1004 n kedzie ave,60651,4322213,,,,,,,erie neighborhood house,humboldt park,,,,,cynthia suarez,no,yes,no,"5682ip(ehs collaboration enhanced home ip), 5934it(child car",,,,,,,,,
1265,1.0,1691,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-maria bautista site,1422 n central ave,60651,4322213,,,,,,,erie neighborhood house,austin,,,,,cynthia suarez,no,yes,no,"5678ip(ehs collaboration enhanced home ip), 5813it(child car",,,,,,,,,
1266,1.0,1692,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-maria guerrero site,2311 n keating,60639,4322213,,,,,,,erie neighborhood house,belmont cragin,,,,,cythnia suarez,no,no,no,,,,,,,,,,
1267,1.0,1693,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-maria mahecha site,4151 w lawrence,60630,4322213,,,,,,,erie neighborhood house,albany park,,,,,cynthia suarez,no,yes,no,"5688ip(ehs collaboration enhanced home ip), 5691it(child car",,,,,,,,,
1268,1.0,1694,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-maria yolanda guerro site,4848 n keeler st,60630,4322213,,,,,,,erie neighborhood house,albany park,,,,,cynthia suarez,no,yes,no,"5686ip(ehs collaboration enhanced home ip), 5689it(child car",,,,,,,,,
1269,1.0,1695,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-marisela martinez site,5018 w drummond pl,60639,4322213,,,,,,,erie neighborhood house,belmont cragin,,,,,cythnia suarez,no,yes,no,"6111ip(ehs collaboration enhanced home ip), 5693it(child car",,,,,,,,,
1270,1.0,1696,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-migdalia sepulveda site,1254 n maplewood,60622,4322213,,,,,,,erie neighborhood house,west town,,,,,cynthia suarez,no,no,no,"5701it(child care home it), 5701ps(child care home ps), 5701",,,,,,,,,
1271,1.0,1697,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-nury rodriguez,2420 w lemoyne ave 1,60622,,,,,,,,erie neighborhood house,west town,,,,,,no,yes,no,"5919ip(ehs collaboration enhanced home ip), 5922it(child car",,,,,,,,,
1272,1.0,1698,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-patricia castanda site,4906 n lawndale,60625,4322213,,,,,,,erie neighborhood house,albany park,,,,,cythnia suarez,no,yes,no,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",,,,,,,,,
1273,1.0,1699,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-servia galva site,2008 w superior,60622,4322213,,,,,,,erie neighborhood house,west town,,,,,cynthia suarez,no,no,no,"5683it(child care home it), 5683ps(child care home ps), 5683",,,,,,,,,
1274,1.0,1700,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-silveria cruz site,1656 n springfield,60647,4322213,,,,,,,erie neighborhood house,humboldt park,,,,,cythnia suarez,no,yes,no,"6109ip(ehs collaboration enhanced home ip), 5681it(child car",,,,,,,,,
1275,1.0,1701,chapin_dfss_providers_2011_070212.csv,erie neighborhood house fcch-tania perez,4502 n christiana ave,60625,5041813,,,,,,,erie neighborhood house,albany park,,,,,nancy vazquez,no,no,no,"6133ip(ehs collaboration enhanced home ip), 6134it(child car",,,,,,,,,
1276,1.0,1703,chapin_dfss_providers_2011_070212.csv,firman community services firman house east,4910 s king,60615,3733400,,,,,,,firman community services,grand boulevard,,,,,ms. carmolita curry,yes,no,no,"7077ps(hs collaboration with childcare & prek), 4144sa(schoo",,,,,,,,,
1277,1.0,1704,chapin_dfss_providers_2011_070212.csv,firman community services firman house south,5401 s wentworth ave,60609,3733400,,,,,,,firman community services,fuller park,,,,,donna skinner-echols,no,no,no,"4394it(child care it center), 4394ps(child care ps center &",,,,,,,,,
1278,1.0,1706,chapin_dfss_providers_2011_070212.csv,firman community services firman west ii sa 4644 s. dearborn,4644 s dearborn,60609,3733400,,,,,,,firman community services,grand boulevard,,,,,latasha gentry,no,no,yes,2760sa(school age (sa)),,,,,,,,,
1279,1.0,1708,chapin_dfss_providers_2011_070212.csv,first church of love and faith first church of love and faith#2,2141 west 79th street,60620,2246800,,,,,,,first church of love and faith,auburn gresham,,,,,conniie guyton,yes,no,no,3258ps(hs collaboration with childcare),,,,,,,,,
1280,1.0,1709,chapin_dfss_providers_2011_070212.csv,fss blue north,1615 w chicago avenue st,60622,7432084,,,,,,,fss,west town,,,,,,no,no,no,cysps(child care it center),,,,,,,,,
1281,1.0,1710,chapin_dfss_providers_2011_070212.csv,fss red south,1615 w chicago,60622,,,,,,,,fss,west town,,,,,mr. walters,no,no,no,cysps(child care it center),,,,,,,,,
1282,1.0,1711,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-amelia valencia site,3021 w 53rd st,60632,2511196,,,,,,,gads hill center,gage park,,,,,celina orozco,no,yes,no,"5708ip(ehs collaboration enhanced home ip), 5714it(child car",,,,,,,,,
1283,1.0,1712,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-edith ortega site,3737 w 51st,60632,2511196,,,,,,,gads hill center,west elsdon,,,,,celina orozco,no,yes,no,"5705ip(ehs collaboration enhanced home ip), 5711it(child car",,,,,,,,,
1284,1.0,1713,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-luz orozco site,4546 w 67th st,60632,2511196,,,,,,,gads hill center,west lawn,,,,,celina orozco,no,yes,no,"5704ip(ehs collaboration enhanced home ip), 5710it(child car",,,,,,,,,
1285,1.0,1714,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-magdalena ortega site,2318 s hoyne,60608,2511196,,,,,,,gads hill center,lower west side,,,,,celina orozco,no,yes,no,"5706ip(ehs collaboration enhanced home ip), 5706it(ehs enhan",,,,,,,,,
1286,1.0,1715,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-maria gonzalez,5753 s mozart ave,60629,4714975,,,,,,,gads hill center,gage park,,,,,,no,yes,no,"5979ip(ehs collaboration enhanced home ip), 5979it(ehs enhan",,,,,,,,,
1287,1.0,1716,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-maria padron,3754 w 55th st,60632,8388760,,,,,,,gads hill center,west elsdon,,,,,,no,yes,no,"5980ip(ehs collaboration enhanced home ip), 5980it(ehs enhan",,,,,,,,,
1288,1.0,1717,chapin_dfss_providers_2011_070212.csv,gads hill center fcch-sara ortega site,6110 s mozart,60629,2511196,,,,,,,gads hill center,chicago lawn,,,,,celina orozco,no,no,no,"5707ip(ehs collaboration enhanced home ip), 5713it(child car",,,,,,,,,
1289,1.0,1724,chapin_dfss_providers_2011_070212.csv,haymarket center wholly innocence day care center,34 n sangamon,60607,2267984,,,,,,,haymarket center,near west side,,,,,bakahia madison,no,no,no,"4343it(child care it center), 4343ps(child care ps center),",,,,,,,,,
1290,1.0,1725,chapin_dfss_providers_2011_070212.csv,healing temple fcch-earnestine moore,4941 w chicago ave,60651,2876964,,,,,,,healing temple,austin,,,,,,no,yes,no,"5981ip(ehs collaboration enhanced home ip), 5982it(child car",,,,,,,,,
1291,1.0,1726,chapin_dfss_providers_2011_070212.csv,healing temple fcch-glenner mitchell,5412 w potomac ave,60651,3784974,,,,,,,healing temple,austin,,,,,,no,yes,no,"5608ip(ehs collaboration enhanced home ip), 5608it(ehs enhan",,,,,,,,,
1292,1.0,1727,chapin_dfss_providers_2011_070212.csv,healing temple fcch-mary murphy,5418 w jackson,60644,2876994,,,,,,,healing temple,austin,,,,,lucille brown,no,yes,no,"5717ip(ehs collaboration enhanced home ip), 5717it(ehs enhan",,,,,,,,,
1293,1.0,1728,chapin_dfss_providers_2011_070212.csv,healing temple fcch-rosie crawford,1114 n laramie,60651,2876964,,,,,,,healing temple,austin,,,,,lucille brown,no,yes,no,"5715ip(ehs collaboration enhanced home ip), 5715it(ehs enhan",,,,,,,,,
1294,1.0,1732,chapin_dfss_providers_2011_070212.csv,henry booth house allison's,34 e 115th street,60628,8404502,,,,,,,henry booth house,roseland,,,,,allison perkins,yes,no,no,,,,,,,,,,
1295,1.0,1738,chapin_dfss_providers_2011_070212.csv,henry booth house gina's unbelievable,7239 s dobson,60619,3242010,,,,,,,henry booth house,greater grand crossing,,,,,gina thomas,yes,no,no,,,,,,,,,,
1296,1.0,1744,chapin_dfss_providers_2011_070212.csv,henry booth house jelly bean-358-370 e 71st,358 370 e 71st,60636,8738888,,,,,,,henry booth house,greater grand crossing,,,,,donna taylor,yes,no,no,,,,,,,,,,
1297,1.0,1747,chapin_dfss_providers_2011_070212.csv,henry booth house kids r first 1155 w 81st,1155 w 81st street,60620,7838080,,,,,,,henry booth house,auburn gresham,,,,,wilborn,yes,no,no,,,,,,,,,,
1298,1.0,1754,chapin_dfss_providers_2011_070212.csv,henry booth house little hands and feet ii (87th),1414 w 87th street,60620,2392322,,,,,,,henry booth house,auburn gresham,,,,,ms. jackson,yes,no,no,,,,,,,,,,
1299,1.0,1758,chapin_dfss_providers_2011_070212.csv,henry booth house love n learn academy,723 725 e 75th street,60619,7230338,,,,,,,henry booth house,greater grand crossing,,,,,ms. blanton & ms. johnson,yes,no,no,,,,,,,,,,
1300,1.0,1763,chapin_dfss_providers_2011_070212.csv,henry booth house patti cake,939 w 87th street,60620,8749460,,,,,,,henry booth house,auburn gresham,,,,,ms. harris,yes,no,no,,,,,,,,,,
1301,1.0,1766,chapin_dfss_providers_2011_070212.csv,henry booth house prodigy child learning center,1921 e 79th street,60649,2213100,,,,,,,henry booth house,south chicago,,,,,shonzette cheeks,yes,no,no,,,,,,,,,,
1302,1.0,1771,chapin_dfss_providers_2011_070212.csv,henry booth house whiz kids nursery 518 w 103 rd st,518 w 103rd street,60628,2339445,,,,,,,henry booth house,washington heights,,,,,ms. craft,yes,no,no,,,,,,,,,,
1303,1.0,1773,chapin_dfss_providers_2011_070212.csv,home of life community dev. corp. hlcdc dev. ii,4650 w madison,60644,6268655,,,,,,,home of life community dev. corp.,austin,,,,,dorietta sceanior,yes,no,yes,"2114it(child care it center), 7199ps(hs collaboration with c",,,,,,,,,
1304,1.0,1775,chapin_dfss_providers_2011_070212.csv,howard area community center howard area,7510 n ashland,60626,2626622,,,,,,,howard area community center,rogers park,,,,,stephania koliarakis,yes,no,yes,"7071ps(hs collaboration with childcare & prek), 2765ps(child",,,,,,,,,
1305,1.0,1776,chapin_dfss_providers_2011_070212.csv,hull house association bottles to books learning center,6014 s racine,60621,4345772,,,,,,,hull house association,west englewood,,,,,tamika daniels,yes,no,no,,,,,,,,,,
1306,1.0,1777,chapin_dfss_providers_2011_070212.csv,hull house association fcch-barbara davis,1656 n lotus st,60639,2355342,,,,,,,hull house association,austin,,,,,etisha wofford,no,no,no,"5734ip(ehs collaboration enhanced home ip), 5735it(child car",,,,,,,,,
1307,1.0,1778,chapin_dfss_providers_2011_070212.csv,hull house association fcch-dianira ulin,1912 n pulaski ave,60639,2355342,,,,,,,hull house association,hermosa,,,,,etisha wofford,no,yes,no,"5937ip(ehs collaboration enhanced home ip), 5746it(child car",,,,,,,,,
1308,1.0,1779,chapin_dfss_providers_2011_070212.csv,hull house association fcch-earline haggard,3347 w carroll ave,60624,8267766,,,,,,,hull house association,east garfield park,,,,,,no,yes,no,"6128ip(ehs collaboration enhanced home ip), 6129it(child car",,,,,,,,,
1309,1.0,1780,chapin_dfss_providers_2011_070212.csv,hull house association fcch-edith collins,5538 w cortland ave,60639,2355342,,,,,,,hull house association,austin,,,,,etisha wofford,no,no,no,"5731ip(ehs collaboration enhanced home ip), 5732it(child car",,,,,,,,,
1310,1.0,1781,chapin_dfss_providers_2011_070212.csv,hull house association fcch-emily jenkins,1743 n latrobe st,60639,2355342,,,,,,,hull house association,austin,,,,,etisha wofford,no,yes,no,"5739ip(ehs collaboration enhanced home ip), 5741it(child car",,,,,,,,,
1311,1.0,1782,chapin_dfss_providers_2011_070212.csv,hull house association fcch-monica pierce,1644 s avers st,60623,2355342,,,,,,,hull house association,north lawndale,,,,,etisha wofford,no,yes,no,"5743ip(ehs collaboration enhanced home ip), 5942it(child car",,,,,,,,,
1312,1.0,1783,chapin_dfss_providers_2011_070212.csv,hull house association fcch-robin james,4537 s leclaire,60639,2355342,,,,,,,hull house association,garfield ridge,,,,,etisha wofford,no,no,no,,,,,,,,,,
1313,1.0,1784,chapin_dfss_providers_2011_070212.csv,hull house association fcch-shanetta howard,5255 w jackson,60644,3785120,,,,,,,hull house association,austin,,,,,,no,no,no,"5912ip(ehs collaboration enhanced home ip), 5913it(child car",,,,,,,,,
1314,1.0,1785,chapin_dfss_providers_2011_070212.csv,hull house association fcch-sharon trull-yussess,4222 w wilcox st,60624,7228308,,,,,,,hull house association,west garfield park,,,,,,no,yes,no,"5879ip(ehs collaboration enhanced home ip), 5880it(child car",,,,,,,,,
1315,1.0,1786,chapin_dfss_providers_2011_070212.csv,hull house association fcch-shaunta collins,1626 n mason st,60623,2355342,,,,,,,hull house association,austin,,,,,etisha wofford,no,no,no,,,,,,,,,,
1316,1.0,1787,chapin_dfss_providers_2011_070212.csv,hull house association fcch-shelia langham,11312 s normal st,60628,2355342,,,,,,,hull house association,roseland,,,,,etisha wofford,no,yes,no,"5740ip(ehs collaboration enhanced home ip), 5742it(child car",,,,,,,,,
1317,1.0,1788,chapin_dfss_providers_2011_070212.csv,hull house association fcch-sherisse holmes,4119 w 16th st,60623,2355342,,,,,,,hull house association,north lawndale,,,,,etisha wofford,no,yes,no,"5737ip(ehs collaboration enhanced home ip), 5945it(child car",,,,,,,,,
1318,1.0,1789,chapin_dfss_providers_2011_070212.csv,hull house association fcch-takelya ellington,3421 w 12th,60623,5424196,,,,,,,hull house association,north lawndale,,,,,,no,yes,no,"5882ip(ehs collaboration enhanced home ip), 5883it(child car",,,,,,,,,
1319,1.0,1790,chapin_dfss_providers_2011_070212.csv,hull house association fcch-tayna ayena,10836 s normal ave,60628,8218491,,,,,,,hull house association,roseland,,,,,,no,yes,no,"6130ip(ehs collaboration enhanced home ip), 6131it(child car",,,,,,,,,
1320,1.0,1791,chapin_dfss_providers_2011_070212.csv,hull house association fcch-vernell kennedy,11515 s throop st,60643,6609953,,,,,,,hull house association,west pullman,,,,,,no,no,yes,"6132it(child care home it), 6132ps(child care home ps), 6132",,,,,,,,,
1321,1.0,1792,chapin_dfss_providers_2011_070212.csv,hull house association fcch-wanda fielder,21 e 101st place,60628,5686610,,,,,,,hull house association,roseland,,,,,,no,no,no,"5961ps(hs collaboration with childcare homes), 5961ip(ehs co",,,,,,,,,
1322,1.0,1793,chapin_dfss_providers_2011_070212.csv,hull house association kings kiddie kingdom,815 w 74th st,60621,,,,,,,,hull house association,englewood,,,,,camille king,yes,no,no,,,,,,,,,,
1323,1.0,1795,chapin_dfss_providers_2011_070212.csv,hull house association lincoln square,4754 n leavitt,60625,8789651,,,,,,,hull house association,lincoln square,,,,,raina sajous,yes,no,no,"7129ps(hs collaboration with childcare & prek), 2709sa(schoo",,,,,,,,,
1324,1.0,1796,chapin_dfss_providers_2011_070212.csv,hull house association orr infant toddler program,730 n pulaski rd,60624,8261090,,,,,,,hull house association,humboldt park,,,,,,no,yes,no,,,,,,,,,,
1325,1.0,1798,chapin_dfss_providers_2011_070212.csv,hull house association uptown - east,1020 w bryn mawr,60660,7695753,,,,,,,hull house association,edgewater,,,,,martha abarca,yes,no,no,7027ps(hs collaboration with childcare & prek),,,,,,,,,
1326,1.0,1799,chapin_dfss_providers_2011_070212.csv,hull house association uptown community center west,4520 n beacon,60640,5613500,,,,,,,hull house association,uptown,,,,,patricia showers,yes,no,no,"3409ps(hs collaboration with childcare & prek), 2518sa(schoo",,,,,,,,,
